CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
406672521,03/29/2007,13:57:00,,,32.0,03/29/2007,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1001520.0,238402.0,,,,,40.821025398,-73.937604737,"(40.821025398, -73.937604737)",PATROL BORO MAN NORTH,,,UNKNOWN,E
652494509,06/14/2006,10:00:00,06/14/2006,19:15:00,120.0,06/14/2006,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0.0,,,,963248.0,173085.0,,,,,40.64173826,-74.075678037,"(40.64173826, -74.075678037)",PATROL BORO STATEN ISLAND,,25-44,UNKNOWN,M
844272142,12/02/2006,14:40:00,12/02/2006,15:14:00,67.0,12/02/2006,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1004663.0,176597.0,,,,,40.651379322,-73.926436566,"(40.651379322, -73.926436566)",PATROL BORO BKLYN SOUTH,,25-44,BLACK HISPANIC,M
296831827,09/09/2019,08:35:00,09/09/2019,08:40:00,13.0,09/09/2019,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,,,,988874.0,207673.0,UNKNOWN,BLACK,M,4.0,40.736698070000045,-73.98331602599995,"(40.736698070000045, -73.98331602599995)",PATROL BORO MAN SOUTH,14 STREET,25-44,BLACK,F
826592259,10/23/2014,19:00:00,10/23/2014,20:00:00,10.0,10/24/2014,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,984340.0,216674.0,,,,,40.76140476,-73.999676569,"(40.76140476, -73.999676569)",PATROL BORO MAN SOUTH,,,UNKNOWN,M
524343421,05/15/2018,21:50:00,05/15/2018,22:00:00,84.0,05/15/2018,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,987914.0,191469.0,,,,,40.69222240300007,-73.98678894399995,"(40.692222403, -73.986788944)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,D
596333825,09/29/2014,19:00:00,09/29/2014,19:08:00,102.0,09/29/2014,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1024506.0,190981.0,,WHITE HISPANIC,F,,40.690792167,-73.854840068,"(40.690792167, -73.854840068)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
920644516,11/22/2014,04:23:00,11/22/2014,07:01:00,52.0,11/22/2014,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0.0,,,,1011134.0,253597.0,,,,,40.862707191,-73.902808351,"(40.862707191, -73.902808351)",PATROL BORO BRONX,,,UNKNOWN,D
839183243,06/19/2015,20:35:00,06/19/2015,20:37:00,78.0,06/19/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0.0,,,,990421.0,188642.0,,UNKNOWN,U,,40.684461543,-73.97775121,"(40.684461543, -73.97775121)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
831928718,05/07/2017,14:00:00,05/07/2017,15:33:00,70.0,05/07/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,992070.0,169828.0,18-24,WHITE,F,,40.63281994,-73.971827371,"(40.63281994, -73.971827371)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
845405885,10/31/2011,19:25:00,,,83.0,10/31/2011,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1009533.0,192360.0,,,,,40.694632638,-73.908826825,"(40.694632638, -73.908826825)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
600022718,01/20/2016,08:30:00,,,103.0,02/02/2016,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,QUEENS,REAR OF,,N.Y. POLICE DEPT,0.0,,,,1041006.0,195162.0,,,,,40.702177583,-73.795306743,"(40.702177583, -73.795306743)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,D
122814878,08/15/2012,02:45:00,08/15/2012,03:05:00,52.0,08/15/2012,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,REAR OF,STREET,N.Y. POLICE DEPT,0.0,,,,1011429.0,253871.0,,,,,40.863458334,-73.901740734,"(40.863458334, -73.901740734)",PATROL BORO BRONX,,,UNKNOWN,E
139578644,09/27/2014,01:05:00,09/27/2014,01:15:00,6.0,09/27/2014,109,GRAND LARCENY,406.0,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",ATTEMPTED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,,,,985126.0,207917.0,,,,2.0,40.737368955,-73.996840424,"(40.737368955, -73.996840424)",PATROL BORO MAN SOUTH,6 AVENUE,18-24,BLACK,F
821663984,01/21/2018,06:20:00,01/21/2018,06:25:00,109.0,01/22/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0.0,,,,1033113.0,218123.0,UNKNOWN,ASIAN / PACIFIC ISLANDER,F,,40.76524686400006,-73.82360659499993,"(40.765246864, -73.823606595)",PATROL BORO QUEENS NORTH,,65+,BLACK,F
959744906,08/07/2011,07:30:00,08/07/2011,07:35:00,52.0,08/07/2011,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1014994.0,256310.0,,BLACK,M,,40.870140948,-73.888840951,"(40.870140948, -73.888840951)",PATROL BORO BRONX,,25-44,BLACK,F
818337379,07/23/2008,04:30:00,07/23/2008,04:35:00,47.0,07/23/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1024310.0,259880.0,,,,,40.879902125,-73.855135972,"(40.879902125, -73.855135972)",PATROL BORO BRONX,,18-24,BLACK,F
485849289,04/29/2008,16:00:00,05/20/2008,09:20:00,5.0,05/20/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,,SMITH,598,984480.0,198523.0,18-24,WHITE HISPANIC,F,,40.711584739,-73.999171819,"(40.711584739, -73.999171819)",PATROL BORO MAN SOUTH,,18-24,WHITE HISPANIC,F
914789328,11/23/2016,23:00:00,11/23/2016,23:07:00,103.0,11/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1041487.0,194284.0,25-44,BLACK,M,,40.699764586,-73.793579449,"(40.699764586, -73.793579449)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,E
533791922,10/02/2017,09:54:00,10/02/2017,09:55:00,102.0,10/02/2017,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0.0,,,,1023702.0,189064.0,25-44,BLACK HISPANIC,M,,40.685534068,-73.857750475,"(40.685534068, -73.857750475)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,D
223714965,07/24/2006,18:00:00,,,43.0,07/24/2006,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,,SOUNDVIEW,936,1020891.0,236726.0,,,,,40.816366145,-73.867626311,"(40.816366145, -73.867626311)",PATROL BORO BRONX,,,UNKNOWN,E
926015313,11/27/2011,17:00:00,01/19/2012,19:00:00,120.0,01/26/2012,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,941595.0,171232.0,,BLACK,F,,40.636574362,-74.153688549,"(40.636574362, -74.153688549)",PATROL BORO STATEN ISLAND,,18-24,UNKNOWN,F
903514699,04/13/2014,22:00:00,,,42.0,04/14/2014,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,,,1016241.0,243224.0,,,,,40.834219358,-73.884394643,"(40.834219358, -73.884394643)",PATROL BORO BRONX,,,UNKNOWN,D
857361023,05/26/2014,17:00:00,05/27/2014,08:00:00,61.0,05/27/2014,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,993381.0,160230.0,,,,,40.60647417,-73.967117051,"(40.60647417, -73.967117051)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
469708531,10/31/2014,19:00:00,10/31/2014,20:30:00,75.0,10/31/2014,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1012876.0,178589.0,25-44,BLACK,M,,40.656824186,-73.89682992,"(40.656824186, -73.89682992)",PATROL BORO BKLYN NORTH,,18-24,BLACK,F
387319372,06/30/2006,17:30:00,,,62.0,06/30/2006,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,986448.0,158550.0,,,,,40.601867342,-73.992086108,"(40.601867342, -73.992086108)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
930400077,11/08/2008,13:30:00,11/08/2008,13:40:00,101.0,11/08/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1054076.0,157437.0,,,,,40.598537593,-73.748559596,"(40.598537593, -73.748559596)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,F
256760426,05/25/2006,23:00:00,05/27/2006,14:00:00,78.0,05/27/2006,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,INSIDE,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0.0,,,,989270.0,181380.0,,,,,40.664529712,-73.981906678,"(40.664529712, -73.981906678)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
183677657,07/14/2006,13:00:00,,,45.0,07/14/2006,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1033479.0,254043.0,18-24,WHITE HISPANIC,F,,40.863834998,-73.822021885,"(40.863834998, -73.822021885)",PATROL BORO BRONX,,18-24,WHITE HISPANIC,M
247199028,11/22/2013,17:30:00,11/22/2013,20:00:00,106.0,11/22/2013,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,,,1032992.0,186584.0,,,,,40.678680762,-73.824271804,"(40.678680762, -73.824271804)",PATROL BORO QUEENS SOUTH,,25-44,WHITE,F
662629426,05/29/2009,11:30:00,05/29/2009,11:45:00,123.0,05/29/2009,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,925447.0,141163.0,,WHITE,M,,40.553948758,-74.211608312,"(40.553948758, -74.211608312)",PATROL BORO STATEN ISLAND,,25-44,WHITE,M
601978070,12/11/2012,18:00:00,12/11/2012,18:10:00,109.0,12/13/2012,109,GRAND LARCENY,407.0,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1045659.0,225579.0,25-44,BLACK,M,,40.785633321,-73.77824772,"(40.785633321, -73.77824772)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
250565317,08/14/2017,12:20:00,,,14.0,08/14/2017,109,GRAND LARCENY,406.0,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0.0,,,,989098.0,214039.0,25-44,WHITE,M,,40.754171029,-73.982503147,"(40.754171029, -73.982503147)",PATROL BORO MAN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
873105611,03/21/2013,17:00:00,03/21/2013,17:10:00,77.0,03/22/2013,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1000582.0,185100.0,25-44,BLACK,F,,40.674726641,-73.941123174,"(40.674726641, -73.941123174)",PATROL BORO BKLYN NORTH,,<18,BLACK,F
226115814,09/25/2012,18:55:00,,,40.0,09/25/2012,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,,,1004926.0,234532.0,,,,,40.810396019,-73.925310745,"(40.810396019, -73.925310745)",PATROL BORO BRONX,,,UNKNOWN,E
549375305,04/27/2011,09:30:00,04/27/2011,10:00:00,106.0,04/27/2011,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0.0,,,,1035025.0,185534.0,<18,BLACK,M,,40.675787328,-73.816950155,"(40.675787328, -73.816950155)",PATROL BORO QUEENS SOUTH,,<18,BLACK,M
802728962,09/06/2012,18:00:00,09/07/2012,06:00:00,62.0,09/07/2012,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,989505.0,162835.0,,,,,40.613627506,-73.981074053,"(40.613627506, -73.981074053)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,F
584974613,11/24/2015,08:45:00,11/24/2015,08:50:00,103.0,11/24/2015,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,,,1041651.0,193992.0,18-24,BLACK,M,,40.698962054,-73.792990483,"(40.698962054, -73.792990483)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
759864731,09/01/2008,16:45:00,,,120.0,09/01/2008,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0.0,,,,954080.0,174333.0,,,,,40.645137264,-74.108718683,"(40.645137264, -74.108718683)",PATROL BORO STATEN ISLAND,,,UNKNOWN,E
148525499,09/10/2010,09:10:00,09/10/2010,09:30:00,67.0,09/10/2010,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1003881.0,180149.0,,,,,40.661130551,-73.929244416,"(40.661130551, -73.929244416)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
926125428,01/03/2016,17:30:00,,,105.0,01/04/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1055738.0,200782.0,UNKNOWN,UNKNOWN,U,,40.717496335,-73.742115302,"(40.717496335, -73.742115302)",PATROL BORO QUEENS SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,F
999383782,07/20/2007,23:40:00,07/20/2007,23:50:00,62.0,07/21/2007,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,985846.0,164054.0,,,,,40.616974825,-73.994252701,"(40.616974825, -73.994252701)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
805733707,07/03/2015,11:34:00,07/03/2015,11:34:00,102.0,07/03/2015,340,FRAUDS,707.0,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0.0,,,,1030047.0,197862.0,25-44,WHITE HISPANIC,M,,40.709651936,-73.834812718,"(40.709651936, -73.834812718)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
608995919,01/18/2009,03:20:00,01/18/2009,03:20:00,40.0,01/18/2009,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1011010.0,234801.0,,,,,40.811118016,-73.903331633,"(40.811118016, -73.903331633)",PATROL BORO BRONX,,,UNKNOWN,E
800526102,09/11/2014,18:55:00,09/11/2014,19:00:00,60.0,09/11/2014,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,995693.0,151390.0,,,,,40.582207463,-73.958805585,"(40.582207463, -73.958805585)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
946090425,03/24/2017,21:30:00,03/24/2017,21:35:00,120.0,03/24/2017,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,960871.0,171544.0,,,,,40.63750259,-74.084237746,"(40.63750259, -74.084237746)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,F
993585026,10/08/2018,11:00:00,10/09/2018,11:30:00,123.0,10/10/2018,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,929193.0,136609.0,,,,,40.54147297000002,-74.19809104699993,"(40.54147297, -74.198091047)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F
289469978,04/23/2008,09:40:00,04/23/2008,09:52:00,7.0,04/23/2008,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,,,988051.0,202409.0,,,,,40.722250066,-73.986288744,"(40.722250066, -73.986288744)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
798029446,02/27/2012,15:33:00,,,77.0,02/27/2012,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,995545.0,185955.0,25-44,BLACK,M,,40.677081282,-73.959280558,"(40.677081282, -73.959280558)",PATROL BORO BKLYN NORTH,,25-44,BLACK HISPANIC,F
823782860,05/21/2011,10:50:00,05/21/2011,10:54:00,109.0,05/21/2011,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1028249.0,222986.0,,BLACK,M,,40.778620054,-73.8411337,"(40.778620054, -73.8411337)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,M
464285887,05/22/2011,14:00:00,05/22/2011,14:15:00,52.0,05/23/2011,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1017769.0,261525.0,,BLACK,M,,40.884444399,-73.878781355,"(40.884444399, -73.878781355)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
210255545,04/14/2018,23:00:00,04/14/2018,23:05:00,1.0,04/14/2018,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,,,982247.0,199062.0,18-24,BLACK,M,,40.71306394100003,-74.00722658699993,"(40.713063941, -74.007226587)",PATROL BORO MAN SOUTH,,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M
328898719,11/24/2015,10:00:00,11/24/2015,10:10:00,41.0,11/24/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1012551.0,236626.0,25-44,WHITE HISPANIC,M,,40.816122327,-73.897757119,"(40.816122327, -73.897757119)",PATROL BORO BRONX,,18-24,WHITE HISPANIC,M
325341250,09/18/2015,02:00:00,09/18/2015,12:25:00,73.0,09/18/2015,105,ROBBERY,399.0,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,,,1008913.0,186855.0,,UNKNOWN,U,,40.67952443,-73.911082796,"(40.67952443, -73.911082796)",PATROL BORO BKLYN NORTH,,25-44,WHITE,M
621421148,10/13/2011,14:01:00,,,33.0,10/13/2011,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1001481.0,246268.0,45-64,WHITE HISPANIC,M,,40.842615383,-73.93772544,"(40.842615383, -73.93772544)",PATROL BORO MAN NORTH,,45-64,BLACK HISPANIC,F
805214834,10/19/2011,16:30:00,,,13.0,10/19/2011,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,,,987039.0,206865.0,,,,,40.734481078,-73.989937846,"(40.734481078, -73.989937846)",PATROL BORO MAN SOUTH,,45-64,UNKNOWN,M
708496460,02/14/2010,06:15:00,02/14/2010,06:35:00,120.0,02/14/2010,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0.0,,,,951721.0,170488.0,,,,,40.634575218,-74.117200763,"(40.634575218, -74.117200763)",PATROL BORO STATEN ISLAND,,,UNKNOWN,E
826378781,10/26/2015,16:30:00,10/26/2015,16:44:00,30.0,10/26/2015,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,996959.0,237594.0,25-44,WHITE HISPANIC,F,,40.818815405,-73.95408521,"(40.818815405, -73.95408521)",PATROL BORO MAN NORTH,,UNKNOWN,UNKNOWN,F
818937402,09/27/2011,12:36:00,09/27/2011,12:49:00,77.0,09/27/2011,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,,,998097.0,184951.0,,,,,40.674321905,-73.950082118,"(40.674321905, -73.950082118)",PATROL BORO BKLYN NORTH,,18-24,BLACK,M
699188191,08/19/2014,12:00:00,,,121.0,08/19/2014,340,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,947663.0,167497.0,,,,,40.62634973,-74.131805169,"(40.62634973, -74.131805169)",PATROL BORO STATEN ISLAND,,25-44,BLACK,M
200711043,01/15/2011,10:40:00,01/15/2011,10:50:00,113.0,02/01/2011,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,PORT AUTHORITY,3.0,,,,1046367.0,186986.0,,,,,40.679700408,-73.776047368,"(40.679700408, -73.776047368)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
